event_id,ticker,event_date,announcement_type,firm_size_log,firm_size_source,sector,sector_source,alpha,beta,CAR_short,CAR_long,sector_binary
0001096906-25-001226:fccn_ex99z1.htm,FCCN,2025-08-04,M&A,20.03717116885429,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.003706886394263566,-0.026677127538339507,-0.07411545608423954,-0.020760295819254777,Technology
0001654954-26-006304:tomz_ex991.htm,TOMZ,2026-06-29,M&A,16.326754564569974,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.002041619671546672,-0.4516507144983164,0.021312633918699107,-0.42845804928805925,Non-Technology
0001193125-24-083524:d817256dex21.htm,TTWO,2024-04-01,M&A,24.539246763181207,Index reference (Step 2),Communication Services,GICS (S&P 500),-0.00020209946407528012,0.9270159233826667,0.015210365513348487,-0.02996877089056429,Technology
0001500435-26-000003:gpro2025-12x31ex991xer.htm,GPRO,2026-03-05,R&D,18.6797691254928,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.00010881750216837306,3.4928696760658244,-0.224923537087455,0.21447084291088758,Technology
0001448431-26-000002:oprxq42025earningsrelease.htm,OPRX,2026-03-05,M&A,18.547566332057425,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.0008465621676188998,2.675485332938456,-0.10653223154057197,-0.10561001568292447,Non-Technology
0001641172-25-022152:ex99-1.htm,CISO,2025-08-05,R&D,16.264579040667616,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.003044516102577429,0.49715463571722185,-0.08446922600577825,0.17324633423308983,Technology
0001213900-26-062172:ea029254601ex10-1.htm,RR,2026-05-28,R&D,19.576008130432616,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.006034551494566285,3.6420493105754863,-0.08383816935149124,-0.4282537155177548,Non-Technology
0001731122-26-000045:e7201_ex99-1.htm,VWAV,2026-01-12,partnership,17.675000679979117,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.03743778329202655,0.9765199796016888,-0.16528359414514757,-1.6233575505115272,Non-Technology
0001493152-26-000004:ex99-1.htm,AITX,2026-01-02,R&D,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.002569140436377535,1.3480545339454626,-0.07050863511994136,-0.41627200247555873,Non-Technology
0001213900-25-074012:ea025251501ex99-1_nexttech.htm,NXTT,2025-08-11,M&A,17.436366599085908,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.05040592024241108,0.9279382934091293,-0.38514830202651384,-2.8300480661489007,Technology
0000950142-24-002999:eh240572111_ex9901.htm,WULF,2024-12-26,R&D,22.89244593481315,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),0.010685498352068784,4.060027164742989,0.009151435134525446,-0.37918036775685704,Non-Technology
0001171843-24-003176:exh_991.htm,AGPU,2024-05-30,partnership,18.373649931216175,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.008083681725753368,1.3626230912806823,-0.15687393383411904,-0.2237548334580089,Technology
0001104659-25-120430:tm2533199d1_ex99-1.htm,DVLT,2025-12-12,R&D,19.489047575485408,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.01524597551553318,2.667599064178332,-0.05547090562517008,-0.614555702178316,Technology
0001104659-25-004168:tm253596d1_ex99-1.htm,NSLR,2025-01-16,R&D,19.409117982707215,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),0.0018604538710022508,0.7767417589120004,-0.08682954723974261,-0.032430277493158306,Non-Technology
0001575872-24-001289:cm502_ex99-1.htm,DFDV,2024-12-30,R&D,18.160647560403362,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),-0.003937847097807997,1.731557633358347,0.16793872855727435,0.15024526798561336,Non-Technology
0001002638-26-000048:axpressreleasemay2026dives.htm,OTEX,2026-05-11,M&A,22.539565743284296,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.003669098283841903,1.1599629723529983,-0.08734341142757522,0.00017622361296877435,Technology
0001193125-25-223206:d47306dex991.htm,LUMN,2025-09-29,M&A,22.606294712432394,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),-0.0009146717595510524,1.8202157238519265,0.06993384177108744,0.612362886073327,Technology
0001628280-26-044804:ex991backblazecoreweavepre.htm,BLZE,2026-06-23,partnership,20.528955232271286,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0031178504764105735,2.0505454728490253,0.22650325345794697,0.09353344719140233,Technology
0000913142-26-000029:beldenruckustransactionclo.htm,BDC,2026-07-01,M&A,22.3017598454804,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0011177844514286,1.3239332922810587,-0.08303155344303925,0.09887885856515401,Technology
0001641172-25-008631:ex99-1.htm,BBLR,2025-05-05,partnership,12.239449392853471,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.004049057080269763,-1.6279072032946649,0.016978154624622044,2.4803419574908196,Technology
0001493152-24-022460:ex99-1.htm,AITX,2024-06-04,M&A,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.005036159269522193,0.6798557721767645,-0.1626269727428723,-0.46482865347029273,Non-Technology
0001193125-26-306194:d97599dex992.htm,ARRY,2026-07-16,M&A,20.50383251421386,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.00016786406096481934,2.4867586333540963,-0.025229732807327633,-0.15780788197500156,Technology
0001641172-25-019584:form8-k.htm,BNAI,2025-07-15,R&D,18.18862035554628,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.00590115066588215,0.6935086027849819,-0.0638916363431644,0.10191664077580753,Technology
0001213900-25-086243:ea025660401ex99-1_sound.htm,SOUN,2025-09-09,M&A,21.705599941101468,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0009983311105753786,2.8419918022946353,-0.07592856729902228,0.1721921431854778,Technology
0001493152-24-035524:ex99-1.htm,SLNH,2024-09-09,M&A,19.075356166022452,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),0.0070572816059097255,1.7820322147867595,-0.1209074397149412,0.1178754646000308,Non-Technology
0001213900-25-097432:ea026069601ex99-1_myseum.htm,MYSE,2025-10-08,R&D,16.21017032944153,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0012510236856027373,1.5604310585568721,-0.07621037005053181,-0.5735109834092371,Technology
0001641172-25-013370:ex99-1.htm,CISO,2025-06-03,R&D,16.264579040667616,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0013447493373571952,0.10043696361903416,0.03716462846772181,0.1709182609623699,Technology
0001493152-25-013135:ex10-1.htm,MYSZ,2025-09-12,M&A,14.496305259822714,Direct gap-fill (yfinance),Consumer Cyclical,Direct gap-fill (yfinance),-0.0016599641946091039,0.22227754711712272,-0.0472275514949263,0.05675457406250206,Non-Technology
0001213900-26-064448:ea029335001ex99-1.htm,RR,2026-06-03,M&A,19.576008130432616,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.005958415851802308,3.456396526301291,-0.008614842167809864,-0.2656556115682951,Non-Technology
0001829126-26-001911:kalabio_ex99-1.htm,KALA,2026-03-04,partnership,16.458276786815926,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.005835408536431388,0.5448112026919564,-0.22984876665723789,-0.3020844896741214,Non-Technology
0001493152-26-025081:form8-k.htm,BSAI,2026-05-22,R&D,19.017842877036017,Direct gap-fill (yfinance),Basic Materials,Direct gap-fill (yfinance),4.0707436497968175,1174.6670445724524,-26.314636386105796,-112.94323799585702,Non-Technology
0001171843-25-006726:exh_991.htm,BAM,2025-10-28,partnership,25.070758823938153,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),-0.0001594058735303759,1.1937148105866817,-0.010160763220862819,0.02664713176763798,Non-Technology
0001104659-26-030051:tm267206d3_ex99-1.htm,CNTM,2026-03-18,M&A,17.2811606445819,Direct gap-fill (yfinance),,Direct gap-fill (yfinance),0.27170809137342666,5.459153806327608,-0.9153044936557122,-8.684611707440753,Non-Technology
0001493152-24-028932:ex99.htm,SLNH,2024-07-24,R&D,19.075356166022452,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),-0.0007170745691956045,1.172609946224625,-0.010357118596943722,-0.3571560751874769,Non-Technology
0001193125-25-124002:d913721dex991.htm,LUMN,2025-05-21,M&A,22.606294712432394,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),-0.0015729864555919769,2.1246053615441514,0.03371838585745511,0.09722578647672896,Technology
0001493152-24-020947:ex99-1.htm,AITX,2024-05-22,partnership,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),8.082541244904418e-05,1.0034298121679819,-0.024083075087282683,-0.3438277278699316,Non-Technology
0001641172-25-013851:ex99-1.htm,GIFT,2025-06-05,M&A,17.203527254793535,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.0033781672985249596,0.7213173685202416,-0.08195490922697285,-0.5836921016065476,Technology
0001654954-25-002465:nixx_ex101.htm,NIXX,2025-03-07,M&A,16.48875887117528,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.007342024788673582,0.30113084361794784,-0.06318308302455133,-0.396902780021633,Technology
0001193125-26-265848:orcl-ex99_1.htm,ORCL,2026-06-10,R&D,26.647753592739942,Index reference (Step 2),Information Technology,GICS (S&P 500),-0.003612148690413772,1.794155826207748,-0.09814871611240486,-0.46379245683191317,Technology
0001193125-25-079727:d901587dex991.htm,INTC,2025-04-14,partnership,26.843494617409927,Index reference (Step 2),Information Technology,GICS (S&P 500),0.0008614157028273444,1.9604897837500703,-0.02735059962613866,-0.18385479429375276,Technology
0001654954-25-001736:nixx_ex992.htm,NIXX,2025-02-21,M&A,16.48875887117528,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.010891891734294588,0.4344078143840331,-0.21982671704565532,-0.31313478315914606,Technology
0001420720-24-000012:ibio-20240226xex99d1.htm,IBIO,2024-02-26,M&A,18.057556246283376,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.01351046320289815,-0.5109067839420809,0.10193116456757015,1.9549456031887515,Non-Technology
0001493152-26-015718:ex99-1.htm,XMAX,2026-04-08,partnership,20.12224565159375,Direct gap-fill (yfinance),Consumer Cyclical,Direct gap-fill (yfinance),0.01204443920869751,0.40931730330788596,-0.0201635956463417,-0.27146560544536646,Non-Technology
0001185185-26-003010:rtbex99-1.htm,RTB,2026-07-17,partnership,19.180710346566688,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.007083873427430213,2.478800146217405,-0.08673590100765712,0.049010904378246414,Technology
0001104659-25-038037:tm2513002d1_ex99-1.htm,STAI,2025-04-23,R&D,10.635542897411055,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.0036226863344051724,0.4390570150224613,-0.07893261644353632,-0.678022646213733,Non-Technology
0001663577-25-000081:ex99_2.htm,IQST,2025-03-21,M&A,15.762189411490585,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.004052798430278618,-1.1020346490852293,-0.04694569093662758,-0.5711210833191044,Technology
0001062993-26-003918:exhibit99-1.htm,AITX,2026-07-30,partnership,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.009687292546312908,0.7899606511887179,0.1009288850646161,0.1009288850646161,Non-Technology
0001493152-24-033797:ex99-1.htm,AITX,2024-08-26,R&D,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.007911901547539724,0.7628986536367806,-0.020005295293016274,-0.2503281979536744,Non-Technology
0001104659-25-034664:tm2512231d1_ex99-1.htm,KSCP,2025-04-14,M&A,17.158115368462557,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.001768610877831242,2.37588504531044,0.6072913410897947,0.6596852715013403,Non-Technology
0001929561-26-000006:earningspresentation-q42.htm,RXO,2026-02-06,R&D,21.929127799688345,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.0037215656021264486,3.107966092122142,-0.025767866800633334,0.1121392905661243,Non-Technology
0001493152-24-039310:ex99-1.htm,SLNH,2024-10-03,M&A,19.075356166022452,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),0.0033183918104104297,2.7837112335953034,-0.05510872782974282,0.003292954848348864,Non-Technology
0001734722-26-000037:path-2026430xex991.htm,PATH,2026-05-28,R&D,22.61203318588862,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0032983791122902315,1.1811100300537076,0.0623108713486064,0.11920099771414097,Technology
0001493152-24-005096:ex99-2.htm,BFRG,2024-02-06,M&A,16.146743067139944,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.0006822107899528895,1.7373546037897416,0.053929091627798575,-0.23353732875407252,Non-Technology
0001213900-26-023082:ea027948201ex99-1.htm,GXAI,2026-03-03,M&A,15.90223489062577,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.002939702181503803,0.8143091731724686,0.29437357809382747,-0.07353679897589792,Technology
0001477932-25-006875:onar_ex991.htm,ONAR,2025-09-19,M&A,13.341889192595575,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.005781979197813609,-1.653129256173835,-0.6421652595336256,-0.9321664134409313,Technology
0001062993-26-002783:exhibit99-1.htm,HIVE,2026-05-19,M&A,20.46759537491146,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),-0.008935907969219906,3.516195965053104,0.1769234914766514,0.24172529160937362,Non-Technology
0001213900-25-102373:ea026255901ex99-1_xtiaero.htm,XTIA,2025-10-27,R&D,17.864367815566297,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.0031396563321043547,0.7336797191205502,0.09714031683876079,-0.107788312710073,Non-Technology
0001193125-26-307792:eypt-ex10_2.htm,EYPT,2026-07-17,partnership,20.749962169528906,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.0034234630477595765,1.3465687866312286,-0.04441679284373164,-0.046862160868947185,Non-Technology
0001493152-26-022133:ex99-1.htm,BNAI,2026-05-11,partnership,18.18862035554628,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.049917390369889306,2.5162701886590275,-0.19331420542943611,-1.555286584113784,Technology
0001193125-25-233473:d938765dex991.htm,ZBH,2025-10-07,M&A,23.6231439670947,Index reference (Step 2),Health Care,GICS (S&P 500),6.55440856289209e-05,0.38092043179208923,-0.03548937665802876,-0.08758432356727101,Non-Technology
0001493152-24-036279:ex99-1.htm,AITX,2024-09-16,R&D,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.007104365880172606,0.4993041058550025,-0.30943213566716044,-0.5529567592288489,Non-Technology
0000950170-24-085444:rdzn-ex99_1.htm,RDZN,2024-07-23,partnership,18.392764527128453,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0007894899109435046,1.025522057680942,-0.023980289834606372,0.13819716679703584,Technology
0001171843-24-004198:exh_991.htm,AGPU,2024-07-29,M&A,18.373649931216175,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.005836839255327516,0.9480480808427552,-0.13273335249548585,-0.11174258811278114,Technology
0001493152-24-028863:ex99-1.htm,ONEI,2024-07-24,partnership,15.307518297478612,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.014147852444825984,-1.5679584152381345,0.6470685709361462,-0.0766653757137152,Technology
0001193125-26-124134:d13199dex991.htm,CP,2026-03-25,R&D,25.08178520167367,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.0005208035265220505,0.624512242342402,-0.007781762742421603,-0.014669059808325528,Non-Technology
0001493152-24-021002:ex99-1.htm,SLNH,2024-05-22,R&D,19.075356166022452,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),-0.00010433729766659507,0.9651183100804113,-0.09736106230225705,0.9460563400730604,Non-Technology
0001493152-26-002960:ex99-1.htm,BNAI,2026-01-21,partnership,18.18862035554628,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0008831972663800244,2.1459473958888537,3.6448245647167643,3.932739487866353,Technology
0001493152-25-012845:ex99-1.htm,CCLD,2025-09-09,M&A,18.456846719218007,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.0016166812872551294,1.5314958963018765,0.03819620810290272,-0.01899895377022657,Non-Technology
0001104659-26-082254:tm2619967d1_ex2-1.htm,XWEL,2026-07-09,M&A,15.92879552046356,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.014591574631059763,2.8622832390011195,-0.09377953118663748,-0.21710840840492895,Non-Technology
0001493152-26-006815:ex99-1.htm,MEDS,2026-02-13,partnership,15.842413688314817,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.0020232380856474354,2.4983332531443136,-0.09852231395264074,-0.8039880921437218,Non-Technology
0001829126-25-004231:fiee_ex99-1.htm,FIEE,2025-06-04,R&D,17.05420893149885,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.014387817128958584,1.6324235311139268,-0.14519465780683732,-0.6141942273037646,Technology
0001070235-25-000041:a2025-02x03xarcticwolfandb.htm,BB,2025-02-03,M&A,22.329067886835723,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0019622425709059058,1.4659355800087432,0.15969075981546232,0.0972714450987131,Technology
0001193125-25-182730:d905181dex991.htm,LUMN,2025-08-18,partnership,22.606294712432394,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),-0.0016413722225552423,1.79018496239095,-0.056335841448598364,0.2869486790811573,Technology
0001477932-25-005379:nbbi_8k.htm,BMPA,2025-08-01,R&D,9.229652683008556,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.006170889444790978,0.3663603659152125,0.04442513659425129,0.743794290711794,Technology
0000950170-25-034693:mchx-ex99_1.htm,MCHX,2025-03-06,R&D,18.148882729260954,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.001963876552464914,0.6704065217660273,0.037373292305910646,-0.27670963944935534,Technology
0000950170-24-045659:lifw-ex99_1.htm,MSPR,2024-04-18,R&D,7.2633296174768365,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.03639747724911158,-7.100706754359136,0.33075107704906564,-0.7879342533637956,Non-Technology
0001683168-25-006590:kinetic_ex9901.htm,KSEZ,2025-08-29,partnership,14.65204137550842,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.03317876219864904,0.9863175466270124,-0.6388660203530288,-0.6939008830308127,Technology
0001568100-25-000019:ex991-pagerdutyq4fy25earni.htm,PD,2025-03-13,M&A,20.513717845745166,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0012340100832590646,1.4070240101135854,0.16469963749656633,0.06728941334306633,Technology
0001683168-24-007058:radnet_ex9901.htm,RDNT,2024-10-11,R&D,22.33575746284785,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.0018680039915812197,1.2750213479928552,0.014663161496915187,0.10937388488079523,Non-Technology
0001493152-24-016839:ex99-1.htm,OTLC,2024-04-29,M&A,16.69159338019126,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.006730438618058854,2.406043774264416,0.003959385402101487,-0.32228407114206525,Non-Technology
0001213900-25-009700:ea022973501ex99-1_health.htm,HLYK,2025-02-04,R&D,16.082138988989357,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.005747153251137869,-0.48586721229543045,0.09285842640269226,-0.5210493775647826,Non-Technology
0001601830-25-000174:fapdecember2025webinarde.htm,RXRX,2025-12-08,R&D,21.188436928267432,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.004385699308970127,4.125183659163443,-0.06985440708014189,0.0851920081475398,Non-Technology
0000019617-25-000483:investordaypresentation.htm,JPM,2025-05-19,R&D,27.56394947262596,Index reference (Step 2),Financials,GICS (S&P 500),0.001434465391611482,1.1994355371758858,0.004375621561614217,0.0029079420224457026,Non-Technology
0001213900-25-024275:ea023457901ex99-1_faraday.htm,FFAI,2025-03-17,R&D,16.53693281987799,Direct gap-fill (yfinance),Consumer Cyclical,Direct gap-fill (yfinance),-0.0015853167138518975,-2.4648342543325596,0.02516131457723103,0.1571029049519723,Non-Technology
0001641172-25-003424:ex99-1.htm,RWAX,2025-04-09,M&A,16.31144303266158,Direct gap-fill (yfinance),Real Estate,Direct gap-fill (yfinance),0.04196792625516112,2.293530501272387,-0.1062464517820383,-1.7555707609118185,Non-Technology
0001628908-24-000057:exhibit992.htm,EVH,2024-06-04,R&D,19.666466467989977,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.0003136096787538865,1.2279688893435636,0.050467398464108984,-0.13926775348971346,Non-Technology
0001493152-25-021902:ex99-1.htm,OPTT,2025-11-12,partnership,17.705188235771928,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-6.362216492358753e-05,1.9491386360326182,-0.016906381616419483,-0.22010431160556118,Non-Technology
0001641172-25-026525:ex99-1.htm,LIMX,2025-09-04,R&D,16.445975146926486,Direct gap-fill (yfinance),Consumer Defensive,Direct gap-fill (yfinance),0.05031684643550276,-1.5946613581001294,-0.3006694969032579,-1.321062860033972,Non-Technology
0001437749-26-019366:ex_971838.htm,TWAV,2026-06-03,M&A,15.318029630072004,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),-0.0028432580525968474,3.3506300030307603,0.17942560976779479,-0.025106155692252437,Non-Technology
0001628280-26-003650:exhibit99112726.htm,CYCU,2026-01-27,M&A,16.136800224633827,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0006382740303871753,1.3734987036112858,-0.07534634012324741,-0.25656989361935845,Technology
0001493152-26-008916:form8-ka.htm,BNAI,2026-03-05,R&D,18.18862035554628,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.014576667371468413,0.9219551306408593,-0.2558926376211471,-0.5376576083183332,Technology
0001683168-24-008765:coeptis_ex9901.htm,ZSQR,2024-12-17,M&A,19.351473743748077,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.00554497683040242,2.0838622500315465,-0.3053710718977384,1.6960791267908126,Technology
0001104659-25-071952:tm2521918d1_ex99-1.htm,EVLV,2025-07-30,partnership,20.71794057889556,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.0037279333669496544,1.3328019591110145,0.05680494514200896,0.03517805310811133,Non-Technology
0001104659-25-108696:tm2530707d1_ex99-1.htm,DVLT,2025-11-10,R&D,19.489047575485408,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.008669916466401263,0.38425113652110815,-0.06052183545408759,-0.7627344273353557,Technology
0001493152-24-044437:ex99-1.htm,AITX,2024-11-12,R&D,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.006974669162583861,0.569969457091035,0.021289992985414386,-0.12701295098659843,Non-Technology
0001493152-26-032702:ex99-1.htm,RDZN,2026-07-09,M&A,18.392764527128453,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0010569679975816811,2.0632747107842326,-0.028394025247109517,-0.03073996809469237,Technology
0001213900-26-020387:ea027793501ex99-1_vyome.htm,HIND,2026-02-25,M&A,16.51311889876584,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.007296166579750546,0.5706325114391262,0.010344493447960582,-0.15667619285698764,Non-Technology
0001213900-26-080405:ea029894001ex99-1.htm,MYSE,2026-07-22,partnership,16.21017032944153,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0005351358565752612,1.7128681723209584,-0.010156551239361128,-0.15573803761820126,Technology
0001299709-26-000047:pressrelease20260707announ.htm,AX,2026-07-07,M&A,22.47570760186436,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),-0.00019860440520011024,0.9357248777553022,-0.01880082008095676,0.03669674998752908,Non-Technology
0001641172-25-014420:ex99-1.htm,BNAI,2025-06-10,partnership,18.18862035554628,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0031358619987456476,0.9368912713033029,-0.20165377605528734,-0.28019168246095516,Technology
0001062993-25-012317:exhibit99-1.htm,AITX,2025-07-01,M&A,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.005175055077042039,1.0543285065850554,0.02471005109783813,0.007256822104883855,Non-Technology
0001171843-25-001586:exh_991.htm,AGPU,2025-03-20,R&D,18.373649931216175,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.004763490932379038,2.0408578839176457,0.474091049255294,-0.019174891295170887,Technology
0001213900-25-071124:ea025146901ex99-1_defi.htm,DFDV,2025-08-04,M&A,18.160647560403362,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),0.0934807514919269,-0.9954401794393744,-0.4054934820589418,-2.4433483959655864,Non-Technology
0001829126-26-002796:fiee_ex99-1.htm,FIEE,2026-03-27,M&A,17.05420893149885,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.007072200838610934,1.9514957215485107,-0.047969774913353316,-0.5032613083540544,Technology
0001193125-25-225008:zeta-ex99_1.htm,ZETA,2025-09-30,M&A,22.40669086760312,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0011548349765583272,1.8877694756956078,-0.03085946254399516,0.018979707297961092,Technology
0001493152-25-015890:ex99-1.htm,CISO,2025-09-29,M&A,16.264579040667616,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.004659581404723388,0.6317252060423465,0.08354403443446841,-0.17643336956968853,Technology
0001477932-26-000079:onar_ex991.htm,ONAR,2026-01-07,M&A,13.341889192595575,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.0037272911340208662,-0.7700041091488328,-0.00908865479873587,-0.9131898888298345,Technology
0001828972-24-000249:exhibit99112122024final.htm,BZFD,2024-12-12,R&D,18.41111255447388,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.0022785068369774756,1.8121424556066592,-0.15039186395772408,-0.33514496469069627,Technology
0001477932-26-001202:aapi_ex1020.htm,AAPI,2026-03-05,partnership,16.394747286202023,Direct gap-fill (yfinance),Consumer Cyclical,Direct gap-fill (yfinance),0.0031642018811895295,-4.3934201059777,-0.4313113241878268,-0.2968248837030709,Non-Technology
0001628280-26-032564:exhibit991may72026.htm,CYCU,2026-05-08,M&A,16.136800224633827,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.012929022679511664,1.1677342596421683,0.08266832190263335,0.11201552835243804,Technology
0001193125-26-228281:phun-ex99_1.htm,PHUN,2026-05-18,R&D,17.580055213977218,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0030589754665008373,2.32052359312688,-0.008480919213721058,0.10938871508250347,Technology
0001839882-24-032980:ex99-01.htm,TNXP,2024-10-08,partnership,18.887977111870956,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.024358394288716716,0.5495728649525377,0.1431680729738839,0.9213438494735298,Non-Technology
0001829126-25-009754:neonctechnologies_ex99-1.htm,NTHI,2025-12-05,partnership,18.32088480616259,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.005799855606717537,1.3108079862754067,0.011121752570606033,-0.17602737861017834,Non-Technology
0001493152-26-014653:ex99-1.htm,BIAF,2026-04-01,R&D,15.187196737266056,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.012943270676878262,3.9084171949232265,0.043899870148895036,-0.7485551104430989,Non-Technology
